시도명,시군구명,상호명,상권업종중분류명,상권업종소분류코드,상권업종소분류명,행정동명,경도,위도,지역
광주광역시,서구,또봄,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.865312369678,35.1464393988267,서구 쌍촌동
광주광역시,서구,읍천리382,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859922942881,35.1567457210768,서구 쌍촌동
광주광역시,서구,카페천국,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850862357218,35.150909292683,서구 쌍촌동
광주광역시,서구,코클,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857767833818,35.1491718204122,서구 쌍촌동
광주광역시,서구,만랩커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847699604853,35.1572790751367,서구 쌍촌동
광주광역시,서구,피움구움,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.842839212106,35.1470741637174,서구 쌍촌동
광주광역시,서구,카페이국,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.856495158832,35.1412997354449,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.846244202906,35.1593023479486,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850930401444,35.1499724986208,서구 쌍촌동
광주광역시,서구,식스박스,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847752447513,35.1597583796965,서구 쌍촌동
광주광역시,서구,컴포즈커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.866941758875,35.1579382975712,서구 쌍촌동
광주광역시,서구,푸키키,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857544802758,35.1470694904161,서구 쌍촌동
광주광역시,서구,솔트라운지,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85435893282,35.1567022483334,서구 쌍촌동
광주광역시,서구,더벤티,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.867110997255,35.1576063679053,서구 쌍촌동
광주광역시,서구,"오늘도,카페일리터",커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.868994212728,35.1571462292152,서구 쌍촌동
광주광역시,서구,컴포즈커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847693691113,35.1499147178419,서구 쌍촌동
광주광역시,서구,오타,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.859669601789,35.1465847301417,서구 쌍촌동
광주광역시,서구,리뽀소,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860871198847,35.1556459380488,서구 쌍촌동
광주광역시,서구,크로플각,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.851034436822,35.1542820998174,서구 쌍촌동
광주광역시,서구,모나,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859937506502,35.158061878762,서구 쌍촌동
광주광역시,서구,더벤티,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.849505148747,35.1545470162039,서구 쌍촌동
광주광역시,서구,딥다크커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860396755321,35.1573991753983,서구 쌍촌동
광주광역시,서구,달리는커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.846217398834,35.1464303408186,서구 쌍촌동
광주광역시,서구,물음표점느낌표,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.864702644457,35.1508324500283,서구 쌍촌동
광주광역시,서구,하이,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.84949905828,35.154979622335,서구 쌍촌동
광주광역시,서구,아아,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860338151052,35.1584532433681,서구 쌍촌동
광주광역시,서구,콩하우스,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.861621148743,35.1585374164974,서구 쌍촌동
광주광역시,서구,유미,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860735532293,35.1567173096639,서구 쌍촌동
광주광역시,서구,스튜디오진,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.866588485327,35.1454237619338,서구 쌍촌동
광주광역시,서구,왓숑,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850912757269,35.1574718425477,서구 쌍촌동
광주광역시,서구,아스트로3.0,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.866379793096,35.1517675667647,서구 쌍촌동
광주광역시,서구,앤드디,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.865209719739,35.1522523754026,서구 쌍촌동
광주광역시,서구,파라볼레카페,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.842947277809,35.1456419955257,서구 쌍촌동
광주광역시,서구,오롯이,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.859347334621,35.1492317695957,서구 쌍촌동
광주광역시,서구,배리후,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860729333049,35.1563747253703,서구 쌍촌동
광주광역시,서구,도파민,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.862725614694,35.1454236228182,서구 쌍촌동
광주광역시,서구,컴포즈커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.861401219897,35.1514775091124,서구 쌍촌동
광주광역시,서구,봉명동내커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.858844535246,35.1514444419848,서구 쌍촌동
광주광역시,서구,CGV,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.851034436822,35.1542820998174,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.843440272445,35.1449255950008,서구 쌍촌동
